PostId,PostTypeId,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,ParentId,AcceptedAnswerId,Title,TagName
"76256888","1","2023-05-15 18:08:50","1","611","1","0","","","","Configuring cmake to build in in Jenkins Multibranch pipeline","jenkins"
"76257379","1","2023-05-15 19:26:14","0","100","0","4","","","","Downloading a file via selenium through Jenkins and download is cancelled?","jenkins"
"76257576","1","2023-05-15 19:58:11","1","514","1","0","","","76257635","How to get all nested keys with values in Map groovy?","jenkins"
"76258332","1","2023-05-15 22:39:20","0","1338","1","3","","","","GitHub not showing GitHub Actions workflow","github-actions"
"76258742","1","2023-05-16 00:50:51","0","161","0","5","","","","Azure Devops: How to restricts users from creating feature branch from development branch?","azure-devops"
"76259462","1","2023-05-16 04:43:22","0","879","1","6","","","78443337","Accessing internet from container, running in GitHub Actions","github-actions"
"76259709","1","2023-05-16 05:46:24","0","59","1","2","","","","JsonOutput function adds backslashes while converting a private key to json","jenkins"
"76260839","1","2023-05-16 08:25:07","3","3912","1","0","","","","Is there a way of importing (not linking) a Word doc into Azure DevOps wiki","azure-devops"
"76260949","1","2023-05-16 08:39:47","0","520","1","5","","","","Is there a way to configure a Jenkins Linux Node/Slave at startup?","jenkins"
"76261557","1","2023-05-16 09:41:54","0","230","1","0","","","76262007","How to find the Merge Conflict Reason/Cause in Azure Repos - Branches - Pull Request","azure-devops"
"76261978","1","2023-05-16 10:29:07","3","1044","1","4","","","","Splitting text with skillset in Azure","azure-devops"
"76262101","1","2023-05-16 10:42:04","1","290","0","6","","","","Azure DevOps: Bash step - 'No such device or address' error when redirecting to /dev/stdout","azure-devops"
"76262194","1","2023-05-16 10:53:28","0","463","1","0","","","","Can I send build statuses from Jenkins to Gitlab when manually launched?","jenkins"
"76262303","1","2023-05-16 11:07:30","0","1189","1","3","","","76355981","How to configure separate jobs/pipelines using multiple Jenkinsfile under a same repository","jenkins"
"76262402","1","2023-05-16 11:17:28","0","633","1","0","","","","getting error in python in Azure devops pipeline","azure-devops"
"76262419","1","2023-05-16 11:18:48","0","323","0","2","","","","Way to Lock the only Single Field Value Under Custom Field(Azure DevOps)?","azure-devops"
"76262558","1","2023-05-16 11:35:09","0","36","2","0","","","76263815","locate button in a given distance from other","circleci"
"76262565","1","2023-05-16 11:35:43","0","689","0","3","","","","Port not reachable error while launching agent in jenkins","jenkins"
"76262960","1","2023-05-16 12:18:02","2","783","2","1","","","76263041","How to use GitHub Actions secrets in k8s Job env?","github-actions"
"76263165","1","2023-05-16 12:44:02","0","856","0","5","","","","Git pull and Sync Buttons are disabled in Visual studio and we are using Azure repo","azure-devops"
"76263394","1","2023-05-16 13:08:06","1","595","1","2","","","","Can an Application token be used instead of a Personal Access Token for github/checkout?","github-actions"
"76263404","1","2023-05-16 13:09:33","5","3579","1","1","","","76266227","How to keep the ENTRYPOINT but replace CMD of a docker image from a gitlab pipeline","gitlab-ci"
"76263857","1","2023-05-16 13:52:17","0","392","1","1","","","","AZURE github actions receiving a 404 error upon successful deployment","github-actions"
"76263992","1","2023-05-16 14:05:10","0","506","1","0","","","","Jenkins Helm container and custom cacerts","jenkins"
"76264641","1","2023-05-16 15:13:05","1","543","0","3","","","","Github actions - $GITHUB_OUTPUT is not setting the value","github-actions"
"76266309","1","2023-05-16 19:03:03","-1","611","1","1","","","76266381","How can I solve indentation problem in Azure yaml pipeline?","azure-devops"
"76267018","1","2023-05-16 20:59:43","3","3692","2","2","","","","How can I protect a GitHub branch and allow only GitHub actions to push to it and no one else?","github-actions"
"76267271","1","2023-05-16 21:51:18","1","475","0","3","","","","Set Docker container env var at run time via AWS SSM Parameter Store","circleci"
"76267458","1","2023-05-16 22:27:45","0","149","1","1","","","","change localhorst (jenkins url)","jenkins"
"76267704","1","2023-05-16 23:31:27","0","241","1","0","","","","Github Workflows - Add manual step in the middle of the workflow","github-actions"
"76268061","1","2023-05-17 01:41:24","3","561","1","3","","","76268093","How to automatically squash and merge using github actions?","github-actions"
"76268677","1","2023-05-17 04:55:13","0","83","0","3","","","","GitHub Action is failing: Automate release and pypi package version update","github-actions"
"76269008","1","2023-05-17 06:08:52","0","2046","2","1","","","76269795","Jenkins Kubernetes (JCASC) How to set default container to my container instead of JNLP?","jenkins"
"76269119","1","2023-05-17 06:30:54","1","66","1","6","","","76287485","Github Actions Go lambda project different sha256sums","github-actions"
"76269135","1","2023-05-17 06:33:36","0","760","0","3","","","","Separate GitHub Pages URL for each allure report generated via GitHub Actions","github-actions"
"76269514","1","2023-05-17 07:26:11","0","263","0","2","","","","azure pipeline failed ""could not read password"" - credentials persisted, permissions are set","azure-devops"
"76270044","1","2023-05-17 08:31:08","4","2546","1","0","","","","update MSBUILD to 17.6 that comes with the may 2023 update of .NET 7.0.302 SDK breaks build","azure-devops"
"76270366","1","2023-05-17 09:07:25","1","257","1","0","","","","Assembly-Info-NetCore task on Azure doesn't update the deps.json","azure-devops"
"76271964","1","2023-05-17 12:11:35","0","620","1","0","","","","How can I trigger a pipeline from the circleCI web app using parameters?","circleci"
"76271988","1","2023-05-17 12:13:42","1","443","1","1","","","76272436","Get concrete task version in Azure DevOps pipeline","azure-devops"
"76272806","1","2023-05-17 13:43:22","0","517","0","4","","","","Jenkins fails on ""Connection timed out"" when running automated tests. Locally they work fine","jenkins"
"76272846","1","2023-05-17 13:47:55","0","192","1","2","","","","How can I allow fail build on lint errors and generate lint report as well for android kotlin","gitlab-ci"
"76272910","1","2023-05-17 13:55:08","4","1193","0","1","","","","Jenkins failed to find a valid Java installation","jenkins"
"76273088","1","2023-05-17 14:15:23","5","286","0","1","","","","Approve deployments for a a single workflow run and environment with multiple jobs in GitHub Actions","github-actions"
"76273813","1","2023-05-17 15:34:04","0","144","1","1","","","76282428","GitHub Workflow with Build Including Class Library in Another Repository","github-actions"
"76273989","1","2023-05-17 15:53:31","0","391","0","3","","","","Error handling in Jenkins scripted pipeline","jenkins"
"76274218","1","2023-05-17 16:19:58","0","843","1","0","","","","How to Use Powershell Module in an ADO Pipeline?","azure-devops"
"76274456","1","2023-05-17 16:51:47","0","41","1","7","","","76338841","How to use env from reusable workflow in main pipeline?","github-actions"
"76274471","1","2023-05-17 16:53:34","0","97","1","0","","","","Error: spawn terraform ENOENT during Azure Pipeline running Terraform","azure-devops"
"76274627","1","2023-05-17 17:14:10","1","909","2","0","","","76278953","Jenkins: Aborting a build with a catchError()","jenkins"
"76274676","1","2023-05-17 17:20:40","0","44","0","7","","","","git actions demo workflow on windows fails to parse","github-actions"
"76274725","1","2023-05-17 17:27:24","0","173","0","2","","","","Trigger one pipeline job multiple times using different parameters from Another job","jenkins"
"76274952","1","2023-05-17 17:55:53","1","457","1","0","","","","Azure Devops - Can impediments show up on Sprint Boards / Backlogs as task level children to PBIs?","azure-devops"
"76275459","1","2023-05-17 19:08:57","0","187","0","3","","","","Combining workflow triggers (specifically schedule + pull_request) in GitHub Actions","github-actions"
"76275911","1","2023-05-17 20:17:29","2","952","1","0","","","76278527","Deploy to Maven Packages via GitHub Actions","github-actions"
"76275976","1","2023-05-17 20:30:12","4","2282","0","2","","","","Docker Compose and Github Actions (docker-compose down isn't reached)","github-actions"
"76276359","1","2023-05-17 21:36:12","-1","90","1","1","","","","Add logic to a gitlab pipeline to deploy AWS or Azure resources using terraform","azure-devops"
"76276510","1","2023-05-17 22:12:00","1","1053","1","1","","","76309031","How does a gitlab environment get stopped automatically upon branch deletion if stop job uses when: manual?","gitlab-ci"
"76276661","1","2023-05-17 22:48:00","1","1615","1","0","","","76277867","Unable to explain why my Python based Azure Function is not appearing when using GitHub actions to deploy","github-actions"
"76276878","1","2023-05-17 23:49:41","0","310","1","0","","","76278440","Azure DevOps Permissions - Remove permission to create new work items on Boards","azure-devops"
"76277266","1","2023-05-18 02:00:41","3","638","2","5","","","","Binary Executables in node_modules are not found in Github Actions Ubuntu Node image","github-actions"
"76277276","1","2023-05-18 02:03:09","0","566","1","2","","","","How can i automatically add a configuration file when a repository is created on github?","github-actions"
"76277765","1","2023-05-18 04:35:58","0","75","1","0","","","","How to export a branch name i.e. env.BRANCH_NAME even after a merge to a target branch in multibranch pipeline?","jenkins"
"76278105","1","2023-05-18 05:57:54","0","950","2","0","","","76278383","Restrict External access to Specific branches from an Azure Devops Repository","azure-devops"
"76278569","1","2023-05-18 07:17:15","1","436","0","0","","","","nrwl/nx-set-shas not getting previous successful commit","circleci"
"76278624","1","2023-05-18 07:26:25","0","181","1","5","","","","Shell enviroment variables in for loop CI/CD","gitlab-ci"
"76279189","1","2023-05-18 08:53:14","0","48","0","4","","","","Problem when installing a plugin manually on Jenkins","jenkins"
"76279737","1","2023-05-18 10:08:11","0","398","1","1","","","","no configuration file provided: not found (docker-compose.yml) under the jenkins worksapce in Ubuntu","jenkins"
"76279748","1","2023-05-18 10:09:54","0","172","0","3","","","","Jenkins pipeline fails to install dependencies for AWS Lambda function","jenkins"
"76279791","1","2023-05-18 10:15:35","1","1800","3","7","","","","Jenkins pipeline from scp throws stderr: fatal: not in a git directory","jenkins"
"76280050","1","2023-05-18 10:49:09","1","66","2","4","","","76283222","Replacing new line char with a string","github-actions"
"76280376","1","2023-05-18 11:25:41","0","346","1","0","","","","Gitlab CI with Flutter and Fastlane Setup Multiple Environments","gitlab-ci"
"76280552","1","2023-05-18 11:48:00","1","3469","0","2","","","","Unable to find any artifacts for the associated workflow","github-actions"
"76281348","1","2023-05-18 13:33:16","3","1059","1","2","","","76363010","Github Actions API - Get person who approved the deployment on an environment","github-actions"
"76281777","1","2023-05-18 14:25:16","0","47","0","2","","","","Integrate Azure DevOps Server Repos with Azure DevOps Service Boards","azure-devops"
"76282174","1","2023-05-18 15:16:36","0","492","2","1","","","","Starting a Tmux session from Github Action doesn't persist once the action completes","github-actions"
"76282311","1","2023-05-18 15:34:19","0","7052","1","0","","","76286938","upgrading Jenkins from version 2.375.4 to 2.387.3 failed the pipeline (hudson.util.Secret)","jenkins"
